gb_id,title_word_count,has_subtitle,is_series,log_pages,pub_decade,genre_fiction,genre_fantasy,genre_romance,genre_contemporary,genre_young_adult,genre_mystery,genre_thriller,genre_historical_fiction,genre_nonfiction,genre_classics,genre_crime,genre_suspense,genre_science_fiction,genre_paranormal,genre_chick_lit,genre_horror,genre_biography,genre_history,genre_books,genre_memoir,genre_count,author_prior_nyt_count,years_since_last_pub,is_debut,num_credits,has_multiple_credits,description_word_count
213,11,True,False,5.910796644040527,1990,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,6,0,1.0,False,1,False,65
214,1,False,False,5.537334267018537,1970,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,6,0,,True,1,False,57
215,3,False,False,5.720311776607412,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,4,0,2.0,False,1,False,119
216,10,True,False,5.8377304471659395,2000,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4,0,2.0,False,1,False,337
217,1,False,True,6.139884552226255,2010,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,6,1,4.0,False,1,False,122
218,3,False,False,4.927253685157205,1980,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,72
219,4,False,True,6.1092475827643655,1990,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,13.0,False,1,False,175
220,1,False,False,5.916202062607435,1980,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,6,7,1.0,False,1,False,57
221,2,False,False,5.541263545158426,2000,True,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,6,0,,True,1,False,120
222,1,False,True,5.726847747587197,2000,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,,True,2,True,129
223,12,True,False,5.921578419643816,1980,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,480
225,5,False,False,5.7899601708972535,2000,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,1,3.0,False,1,False,99
226,1,False,False,5.755742213586912,2010,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,81
227,5,False,False,4.127134385045092,1950,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,3.0,False,1,False,110
228,3,False,True,6.124683390894205,2010,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,90
229,1,False,True,5.973809611869261,2000,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,1.0,False,1,False,100
230,2,False,False,7.063903961472068,1950,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,1,14.0,False,2,True,256
231,16,True,False,5.857933154483459,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,5,0,,True,2,True,125
233,5,False,True,6.1903154058531475,2000,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4,0,3.0,False,2,True,104
234,3,False,True,5.8944028342648505,2010,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,1.0,False,1,False,110
235,7,False,False,5.666426688112432,1930,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,1,False,137
236,4,False,False,5.720311776607412,1990,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,7,0,,True,1,False,125
237,2,False,False,5.4510384535657,1990,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,247
239,5,False,False,6.208590026096629,1940,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,122
240,3,False,True,6.1779441140506,1990,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,2.0,False,1,False,56
241,2,False,False,6.089044875446846,2010,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,6,2.0,False,1,False,283
242,4,False,False,5.666426688112432,2000,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,5.0,False,1,False,212
243,4,False,False,6.218600119691729,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,,True,1,False,149
244,1,False,False,6.1092475827643655,1930,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,7,0,,True,2,True,92
245,4,False,False,5.407171771460119,1980,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,3,True,171
246,2,False,False,6.1070228877422545,1960,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,6,0,,True,3,True,100
247,4,False,False,5.438079308923196,2000,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,1.0,False,1,False,142
248,1,False,True,5.501258210544727,1950,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,0,1.0,False,1,False,140
249,8,False,False,5.204006687076795,2010,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,2,7.0,False,1,False,234
250,5,False,False,5.176149732573829,1980,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,5.0,False,1,False,150
251,11,False,True,5.840641657373398,2010,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,,True,3,True,141
252,1,False,True,6.091309882077698,2010,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5,0,1.0,False,1,False,110
253,3,False,False,5.993961427306569,1990,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,5,1,1.0,False,1,False,162
254,1,False,False,5.093750200806762,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,0,1.0,False,1,False,200
255,11,True,False,6.198478716492308,1990,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,0,,True,2,True,169
256,3,False,False,5.730099782973574,1950,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,,True,1,False,99
257,3,False,True,5.69035945432406,2010,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,,True,1,False,256
258,3,False,False,5.7899601708972535,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,7,0.0,False,1,False,260
259,2,False,False,6.558197802812269,1940,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,0,7.0,False,2,True,132
260,5,False,True,6.07073772800249,1980,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4,0,,True,1,False,133
261,2,False,True,6.171700597410915,1970,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,82
262,6,False,False,5.407171771460119,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,,True,1,False,227
263,3,False,False,6.295266001439646,2000,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,197
264,6,False,True,5.517452896464707,1950,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5,0,,True,2,True,108
266,4,False,True,6.2422232654551655,2010,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1.0,False,1,False,318
267,1,False,False,6.745236349484363,2010,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,7,28,1.0,False,1,False,164
268,6,False,False,3.295836866004329,1960,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,,True,1,False,121
269,2,False,False,5.19295685089021,1960,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,0,1.0,False,1,False,106
271,16,True,False,5.093750200806762,2010,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,6,0,,True,2,True,233
272,6,False,False,5.484796933490655,2000,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,54
274,2,False,True,5.298317366548036,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,,True,1,False,170
275,6,False,False,6.8001700683022,1990,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,6.0,False,1,False,80
276,2,False,False,6.364750756851911,1980,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,7,4,1.0,False,1,False,81
277,3,False,False,6.144185634125646,1990,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,0,,True,1,False,111
278,4,False,True,6.902742737158593,2010,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,4.0,False,1,False,326
279,5,False,False,5.926926025970411,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,121
280,4,False,True,6.054439346269371,2010,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5,0,1.0,False,1,False,154
281,3,False,True,5.932245187448011,2000,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1.0,False,1,False,149
282,3,False,False,6.541029999189903,1970,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,4,0,,True,1,False,264
283,3,False,False,5.730099782973574,2000,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,0,,True,2,True,131
